NUM,TWEET,CLASS
1.49E+18,"So, now we are outsourcing our diplomacy with Iran to one of its main strategic partners... which we are also simultaneously threatening to sanction over Ukraine. This obviously is terrific strategy that absolutely won't backfire at all. \n\nhttps://t.co/NO8I6kAGW9",AX
1.49E+18,Good moarning everyone ! 🐯\nSome words about our upcoming DeFi Game 🎮\n\nGame Type : Village defense (Build and Upgrade your village)  🛖\n\nParticularity : Attack other villages to steal their ressources (Token) ⚔️\n\nToken : 🪙Nisha - Burns after each use 🔥 https://t.co/WToEs4hbPK,AX
1.49E+18,NYT just broke the story too https://t.co/q36C7lmYtS,AX
1.49E+18,"The time to sanction #Russia is now, before #VladimirPutin starts a continent-wide war. #Ukraine #UkraineCrisis",AX
1.49E+18,"Reminder: The DOJ investigated Hillary Clinton over her emails. In contrast, Trump orchestrated a failed coup attempt as well as incited the Jan 6 terrorist attack yet we hear the DOJ is NOT investigating him. This double standard is OUTRAGEOUS!",AX
1.49E+18,Update: UK Foreign Secretary Liz Truss: We will not tolerate Kremlin plot to install pro-Russian leadership in Ukraine. \n \nThe Kremlin knows a military incursion would be a massive strategic mistake &amp; the UK and our partners would impose a severe cost on Russia.,PY
1.49E+18,"One of those named, Vladimir Sivkovich, was among four Ukrainians targeted last week with sanctions by the United States Treasury Department for their ties to Russian efforts to destabilize Ukraine.\nhttps://t.co/jRfFFDp5UB",UC
1.49E+18,post panic attack clarity \nWordle 217 3/6\n\n⬜⬜⬜⬜⬜\n⬜🟩🟨⬜⬜\n🟩🟩🟩🟩🟩,AX
1.49E+18,So they fired their Navy Chief for telling them the truth. \nRussia is not a threat to the West. \nChina is. https://t.co/IogjU0cqPX,AX
1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
1.49E+18,"@jimmmyreay You need to forgive yourself for being wrong 🙂 I’m wrong fairly often but it never makes me feel the need to attack others. Anyway, been a good day, no need to be trying to start arguments for zero reason. 🙂",AX
1.49E+18,"""The U.S. government has held talks with several international energy companies on contingency plans for supplying natural gas to Europe if conflict between Russia and Ukraine disrupts Russian supplies""\nhttps://t.co/IGdIL57LKH",AX
1.49E+18,"Breaking: The UK foreign office said in a statement on Saturday that it has information the Russian government is planning to ""install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""",PY
1.49E+18,"2 patients had heart attack, 37 and 41 years old. Non-smokers. Admitted had stressful lifestyles with not enough rest.\n\nPlease have adequate sleep, ideally 6-8 hours.",AX
1.49E+18,"2 patients had heart attack, 37 and 41 years old. Non-smokers. Admitted had stressful lifestyles with not enough rest.\n\nPlease have adequate sleep, ideally 6-8 hours.",AX
1.49E+18,"Opinion💭by @RogerKimball\n\nBy the early 1960s, #Detroit was the most prosperous city in the US.\n\nThen came the Democrats. Within a generation, they destroyed the city.\n\nWhat the Democrats did in Detroit they now want to do to the rest of the country. https://t.co/VKP26BHTy6",AX
1.49E+18,"The UK have never &amp; WILL NEVER forget the outrageous act of war vis-à-vis the Skripal poisonings\n\nBig things coming &amp; UK will be the world leader in response to this outrageous aggression from #Russia #Putin\n\nIf sleepy Joe won't defend global democracy, post-brexit Britain will! https://t.co/oZyP1XPzvU",AX
1.49E+18,Assim tinham de fazer todos: REBELAR-SE!\n\nhttps://t.co/6Vcttla9Dj,AX
1.49E+18,Manga : Attack on Titan https://t.co/hLI4fYEOeS,AX
1.49E+18,Germany just fired their Navy Chief for saying we need Russia on the West's side to counter China https://t.co/l5QAJU3KjI,AX
1.49E+18,"If the former president has no executive privilege to hide evidence of an attempted coup or insurrection, neither do his family or friends. If Ivanka Trump was with Donald Trump as the attack unfolded, she is a material fact witness. I look forward to her testimony.",AX
1.49E+18,German navy chief resigns over Ukraine comments https://t.co/tn0mynP45a,AX
1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
1.49E+18,1/Zakharova a appelé une publication provocatrice de Bloomberg à propos de la demande de la Chine de reporter l'attaque contre l'Ukraine\n\nhttps://t.co/z1gOmsGuvQ,AX
1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,PY
1.49E+18,I #StandWithUkraine. @StateDept stands with Ukraine. The United States stands with Ukraine. https://t.co/7Vj0amAf22,AX
1.49E+18,"@TruAmericanGal1 @TronTonic You're just resorting to homophobia because you're mad, lost your cool, failed the discussion, and didn't understand @TronTonic's joke. No one made a bigoted personal attack against you, you are choosing to be an ignorant fool and spreading disinfo about vaccines.",AX
1.49E+18,And since I’m on topic of KY basketball… it’s been 6 years since my husband had his breakout game against auburn his junior season. I was sitting at the bar in BW3s screaming and about to have a heart attack 🤣,AX
1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine https://t.co/INK1oz2WqH,PY
1.49E+18,Kremlin plan to install pro-Russian leadership in Ukraine exposed - https://t.co/Qy7AOIAueG https://t.co/9Fo939Cg9w,PY
1.49E+18,"Essa história que o Reino Unido publicou, sobre um suposto complô russo pra instaurar - sem invasão - um regime pró-Moscou é muito sem pé nem cabeça. Um dos apontados para assumir esse tal regime nem pode entrar na Rússia https://t.co/BwT57fh4BJ",AX
1.49E+18,@ctdonath @DrPaulGosar Tell me you know nothing about the history of the Ukraine situation without actually saying it. \n\n🤦‍♂️\n\nThe best 2 times to delete this ridiculous take are right after you typed it and right now.,AX
1.49E+18,"@Angry_Staffer I saw Col Vindman with Nicolle Wallace today saying it's almost inevitable that there will be a European war on the scale of WWII, and that US should prepare.  \nWhat would be the US responsibility, would NATO kick in since Ukraine is not a member?",UC
1.49E+18,This hashtag diplomacy stuff is embarrassing. How many Americans will lose their lives in a pointless war in Ukraine? https://t.co/j3NIQ2AvMM,UC
1.49E+18,"The U.K. said it has exposed a plot by Russia to install a friendly government in Ukraine, supporting an earlier U.S. assessment https://t.co/CzxPgEP8LI",PY
1.49E+18,Am I right in being worried that at a time of international crisis between Russia and Ukraine we have Liz Truss as Foreign Secretary ?,AX
1.49E+18,"Britain Says Moscow Is Plotting to Install a Pro-Russian Leader in Ukraine:\n\nIn a highly unusual public statement, backed by U.S. officials, London named the putative head of a potential puppet government but few other details.\n\nhttps://t.co/CAdAS3ddCZ",PY
1.49E+18,@Ukraine https://t.co/nqwb4h9CTa,AX
1.49E+18,"@PavlaPalas Myslím, že Putin má svou mez kam až je ochoten zajít. Určitě by rád východní a jižní víceméně ""ruskojazyčnou"" část Ukrajiny. Držet západ s pravděpodobností urputného partyzánského odporu se mu chtít nebude.",AX
1.49E+18,"If Russia (Putin) and Trump were in a cullison together, \nWhy didn't Russia invade Ukraine when he was President? 🤔 duh",AX
1.49E+18,@BourbonMahesh Kabilan army attack,AX
1.49E+18,"If you don't think that the disaster that was the Afghanistan withdrawal has played a role in Putin's aggressiveness in Ukraine, you haven't been paying attention. \n\nThere are real consequences to signaling weakness and a desperation to disengage to other global powers.",AX
1.49E+18,The German Vice Admirał Kay-Achim Schönbach whose comments about Russia went viral today has resigned.\n\n🇩🇪🇷🇺,AX
1.49E+18,"Military trainers, missiles and over 200,000 lbs of lethal aid: What NATO members have sent Ukraine so far https://t.co/b98GKaIMsf",AX
1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,AX
1.49E+18,"NEWS: Biden admin talking to Doha about possible gas supplies to Europe if Russia invades Ukraine. Some countries fear Putin could scale back or cut off energy supplies. POTUS plans to invite emir to WH, as soon as this month. With ⁦@JenniferJJacobs⁩ https://t.co/Chnz62Lrbj",AX
1.49E+18,"The authors of the 36,000 furious pieces that hyped a secret plot by the Communists to sap and impurify our precious bodily fluids—which perhaps could have merited more skepticism—should probably pause and reflect on how their work affected the discourse.\n\nhttps://t.co/8dgBkT6aAj",AX
1.49E+18,"Don’t fear the enemy that attacks you, but the fake friend that hugs you. ss\nBB15 TROPHY AWAITS KARAN",AX
1.49E+18,"Говорили же тебе, не смотри ты ""Russia Todey""... https://t.co/ne2MkQUs4c",AX
1.49E+18,"Britain Says Moscow Is Plotting to Install a Pro-Russian Leader in Ukraine:\n\nIn a highly unusual public statement, backed by U.S. officials, London named the putative head of a potential puppet government but few other details.\n\nhttps://t.co/CAdAS3ddCZ",PY
1.49E+18,BREAKING: The head of Germany's navy - Vice Admiral\nKay-Achim Schoenbach - has quit with immediate effect after a video emerged of him saying Russia probably deserved respect and Kyiv would never win back annexed Crimea from Moscow.\nh/t @Reuters,AX
1.49E+18,US Admin Faced with Debacle as Germany's Scholz Declines Meeting with Biden over Ukraine/Russia\n\nhttps://t.co/QD0lBIDUgW via @YouTube,AX
1.49E+18,Are the countries in Europe that are hesitating really going to watch the 2nd largest country in Europe be invaded by Russia and think it can’t happen to them or won’t affect them? #IamUkraine,AX
1.49E+18,Idea that Kremlin considers violent instalment of Yevhen Muraev as next Ukraine *leader* cements the harsh reality where Russia doesn't get a thing about Ukrainians. Muraev is a well-known Putin sympathiser who enjoys 4.8% support all due to the fact he owns a pro-RU TV station.,AX
1.49E+18,"@Spacema80683078 Hope he makes a good progress. My 44yr old friend had her booster, given antibiotics for a chest infection, died sat in her chair. (Heart attack) My hubby has had 2 major internal bleeds 2 months apart (Oct and dec) after 2nd jab. 😔",AX
1.49E+18,"Ukrainians who didnt support the overthrow of their own govt in 2014 that they had democratically elected &amp; who desire a return to a foreign policy of peace &amp; friendship with Russia are not considered deserving of human rights or consideration, but dehumanized as ""pro-Russian"" https://t.co/5eo0TJxkqe",AX
1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
1.49E+18,"Germany and Russia would never ever make a secret agreement with about the fate of the central and eastern european nations between them, right?",AX
1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
1.49E+18,Posiblemente el mejor análisis prospectivo sobre la crisis entre Rusia y Ucrania que he leído hasta ahora.\nRussia’s Possible Invasion of Ukraine https://t.co/OJS12dOXcE,AX
1.49E+18,Ukraine is a diversion. Putin is going to land in Scotland and restore the Stuarts to the British throne. https://t.co/n5ga7cc40T,AX
1.49E+18,"7 NYPD shot past 3wks\nMurder rate⬆️ 57% past 2yrs\n\nAttacks on cops, defunding police, Albany “bail reform” all contribute.\n\nMy plan:\n\n✅ Fire @GovKathyHochul \n✅ Restore cash bail\n✅ Stop emptying prisons\n✅ Remove DA’s who refuse to prosecute crimes",AX
1.49E+18,"Russia Can Shock and Awe, But Can’t Stick Around https://t.co/svbSmXhoJt",AX
1.49E+18,U.K. accuses Kremlin of trying to install pro-Russian leader in Ukraine  https://t.co/oxkTrR5c3T,PY
1.49E+18,Goodnight #Ukraine. We #StandWithUkraine for those no longer with us and for those who now defend our freedom. https://t.co/uD4vOborhC,AX
1.49E+18,What is Joe Biden’s plan to stop Russia from invading Ukraine?,UC
1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
