0,NUM,TWEET,CLASS
4527,1.49E+18,4 years ago I told Tucker Carlson he was doing Putin’s bidding. He was speechless (*his best 3 seconds on TV). Last night Tucker wasn’t so speechless as he overtly did Putin’s bidding. https://t.co/0v88PLkJ0f,AX
4528,1.49E+18,"#Russia's need for ""#Security Guarantees"" https://t.co/2DT2iNfnX7",AX
4529,1.49E+18,"November 2021: 'Yes bro, we're definitely going to $150K because of XYZ reason. Bull market.'\n\nFebruary 2022: 'Yes bro, we're definitely going to $10K because Russia will destroy the markets.'\n\nThat's how fast it goes.",AX
4530,1.49E+18,"Whilst SW1 obsesses and reels from scandal this has been a decisive week for post-Brexit Britain -- its actions to support Ukraine militarily and now in intelligence terms are making it loud and clear there is no European ""strategic autonomy"" without the UK.",AX
4531,1.49E+18,"In a bid to continue the attacks, @AbiyAhmedAli has effectively isolated #Tigray, making it increasingly difficult for aid agencies to deliver humanitarian assistance, resulting in widespread starvation-related deaths #TigrayGenocide @tariqahmadbt @vickyford @UNICEF @UN_HRC @UNDP",AX
4532,1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
4533,1.49E+18,"@FoxNews On the bright side, Tucker and Putin’s other mouthpieces on YOUR network will be thrilled!!",AX
4534,1.49E+18,"Due to the recent increase in drone attacks, the UK must pressure the 🇪🇹 govt to enforce a #NoFlyZoneInTigray that does not hinder humanitarian access but prevents indiscriminate airstrikes on civilian areas in #Tigray. #TigrayGenocide @BorisJohnson @FCDOGovUK @UKMissionGeneva",AX
4535,1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine - https://t.co/gUk2BXTuVQ via @FT,PY
4536,1.49E+18,"@EricMMatheny Correct! Putin wants to put the Soviet Union back together! He has picked his spots when he saw an opportunity! With Biden in office, he’s making another move!",AX
4537,1.49E+18,"Putin wants respects... Giving some respect is low cost or no cost. Russia deserves respect. We, India, Germany need Russia against China: German Navy Chief in Delhi",AX
4538,1.49E+18,This emulation of illiberal states was relatively under the radar for years as conservatives both came to appreciate the control of authoritarians in Hungary and Russia while coordinating strategies to make it happen here.,AX
4539,1.49E+18,"Correction:\n\n⚔️Attack needed: 15,000.\n🏆Success rate: 40% (+100 extra attack = 1% extra).\n🤑Reward: 2,830$.\n⚡Energy cost: 70.75",AX
4540,1.49E+18,"@jeremykauffman @PeterSchiff Yet it has been banned in China and will be in russia, only a matter of time till the EU and US follow. How exactly is it uncensorable?",AX
4541,1.49E+18,"Moscow colonized Ukraine for hundreds of years.  No different from British, French, Portuguese, etc colonization around the world. If you are against imperialism and for decolonization, you must support Ukrainian sovereignty.",AX
4542,1.49E+18,@jennatonelli @NoContextRLFC @FleurdelisFC1 Lmao I had a mini heart attack as well 😩😂,AX
4543,1.49E+18,"@Clauwild1 @tabatinga @lordivan22 A OTAN quer a inclusão da Ucrânia, na fronteira da Rússia... não vejo falta de testosterona do Ocidente, vejo o Ocidente querendo apertar a Rússia, que tem 6 mil ogivas nucleares... não vai dar certo. Apertaram lá e o comunismo veio para a América do Sul...prefiro o comunismo lá!",AX
4544,1.49E+18,Sergey Lazarev - Scream - Russia - LIVE - Second Semi-Final - Eurovision 2019 #Eurovision https://t.co/B2hA5Yzyv0,AX
4545,1.49E+18,@mrbinnion Putin is shaking in his boots. This clinches it.,AX
4546,1.49E+18,Ukraine need weapons to defend the Sea of Azov and Black Sea,AX
4547,1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,PY
4548,1.49E+18,"INTERESTING FACTS\nTwo Islands; Bio Diomede located in Russia and Little Diomede in America are just 2.4 Miles apart, but there's a 20-hour time difference between them.\n\nPRATIK DESERVES BB TROPHY",AX
4549,1.49E+18,"And the head of the German Navy just resigned after making pro Putin remarks, according to AP. https://t.co/KN1eLrvX9Q",AX
4550,1.49E+18,UPDATE: #Ukraine - Russia \n\n• US Evacuating Emb. Staff on Mon.\n• Russia fighter ✈️ to Belarus\n• 90 tons of US Weapons reach Kyiv\n• Germany’s Navy Chief Resigns for comments against Ukraine\n• 4-way Talks in Paris on Mon.\n• NATO naval exercises in med.\n• Baltic states arming,AX
4551,1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,PY
4552,1.49E+18,Esto sí que es gracioso. Votantes del PP y VOX apoyando la decisión de enviar tropas porque creen que sigue siendo un estado comunista. Cuando se enteren que Putin es de derechas y gobierna con mayoría absoluta les da un parraque. https://t.co/u0YcW8M7Pf,AX
4553,1.49E+18,It’s like a switch has been pulled. This week we’ve gone from ‘YOU MUST BE TERRIFIED OF COVID!’ to ‘THE RUSSIANS ARE GOING TO INVADE! ’ Gatekeepers obviously got the classified memo mid-week to drop ‘anti-vaxxer’ tirades &amp; instead focus once again on ‘The Russian threat’.,PY
4554,1.49E+18,"As a result of his insane move to kill the Keystone XL pipeline, Biden is now importing a record amount of oil from Russia.  We all knew this would happen.  Really, why would Biden do this?\nhttps://t.co/zvnNqwha7r",AX
4555,1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
4556,1.49E+18,@trussliz ....says the politician whose party is awash with Russian money\nhttps://t.co/4QcYXdiVou,AX
4557,1.49E+18,I'm starting to think that Ukraine stopped buying Hunter Biden paintings.,AX
4558,1.49E+18,"@cnnbrk If Russia does this, they will be cutoff from the rest of the world, no more trade,no more Olympics, no more anything, they'll be like north Korea.",AX
4559,1.49E+18,"Consider how this is just the continuation of Russia's 2016 efforts. \n\nManafort's trade was, in part, helping Russia install the Yanu crony of the hour. https://t.co/NdETtu9lBJ",PY
4560,1.49E+18,A precaution or the beginning?\n#Ukraine \nRt\nUS preparing to approve evacuation from embassy in Ukraine: Sources https://t.co/ehMXjBkkL9,PY
4561,1.49E+18,"@Potablava8 @helixx85 Primer s’estableix un negociació. A canvi de reconeixement, armament i finançament , nosaltres els deixem disposar d’una base naval i militar a Cat. Com a estat donem suport a Rússia en tots els assumptes diplomàtics i creem un forat pro-rus al bell mig de la UE. Geoestratègia",AX
4562,1.49E+18,German navy chief resigns over Ukraine comments https://t.co/tn0mynP45a,AX
4563,1.49E+18,"Breaking News: Britain said that Russia had begun developing plans to install a pro-Kremlin leader in Kyiv, as Russian troops threaten Ukraine’s borders. https://t.co/IcEsjUa1Xu",PY
4564,1.49E+18,"Pakistan will pay USD 11.6 million compensation to its “best friend”China, for Dasu terror victims.\n\nPak is paying because it says it “values Chinese friendship”. \n\nChina is being paid because it doesn’t give a damn about anything else.\n\n#IronBrothers 🤡 \n\nhttps://t.co/dFhpyaTIG3",AX
4565,1.49E+18,Good moarning everyone ! 🐯\nSome words about our upcoming DeFi Game 🎮\n\nGame Type : Village defense (Build and Upgrade your village)  🛖\n\nParticularity : Attack other villages to steal their ressources (Token) ⚔️\n\nToken : 🪙Nisha - Burns after each use 🔥 https://t.co/WToEs4hbPK,AX
4566,1.49E+18,@RobMKendall Wonder how many Americans we’ll leave in Ukraine!,AX
4567,1.49E+18,Britain says Russia seeking to replace Ukraine government https://t.co/fGhLaK1bow @coast_reporter aracılığıyla,PY
4568,1.49E+18,"Breaking: The UK foreign office said in a statement on Saturday that it has information the Russian government is planning to ""install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""",PY
4569,1.49E+18,@mckenny @ShehuSani Too much of direct attack on persons!,AX
4570,1.49E+18,"Today marks the 49th anniversary of Roe v. Wade, and access to reproductive health care is still under attack. I helped introduced the Women’s Health Protection Act to protect reproductive freedom across the country. Everyone deserves to have control over their body.",AX
4571,1.49E+18,@Inkling61 @USEmbassyKyiv https://t.co/3uzBcNNZKi,PY
4572,1.49E+18,"@Nigel_Farage how much does Putin pay you? Weren't you the one who helped Britain to leave us, the EU alliance?",AX
4573,1.49E+18,BREAKING: #Britain says #Russia seeking to replace #Ukraine government (from @AP) https://t.co/p88DCzB7jd,PY
4574,1.49E+18,@SalVadacchino1 This whole Ukraine thing started when the people of the county kicked out Putin's puppet.,AX
4575,1.49E+18,And look who shows up in the NYT version of the story...\n\nhttps://t.co/fWmjUzMRfb https://t.co/WvyzDhEnP5,AX
4576,1.49E+18,"@BrokeBritannia @SputnikInt of course they are allies , as they continue to siphon off the contracts on the gas and oil pipelines going through Ukraine , \nthey not allies just for the craic , \nonly for self interests",AX
4577,1.49E+18,"Breaking News: Britain said that Russia had begun developing plans to install a pro-Kremlin leader in Kyiv, as Russian troops threaten Ukraine’s borders. https://t.co/IcEsjUa1Xu",PY
4578,1.49E+18,"#Americans deploying tanks &amp; troops at #Russia's border !\n#Ukrainecrisis \n\n🇧🇾🇵🇱#Poland, the transfer of troops towards #Belarus\n\nThe video of the M-1A2 Abrams tanks in the Suwalki area https://t.co/75YX4GmwmP",PY
4579,1.49E+18,"@Hootsbudy Thx for tip. School followed by decade of marriage to former Soviet means Georgia &amp; Ukraine teases looked exactly as he describes, reaction anticipated. USSR in Afghanistan taught everyone conquest ruins the invader. US in Afghanistan is also ""wrecking"" as Putin to Ukraine...but,",AX
4580,1.49E+18,@AkaZen9 Ya snakeman gets faster basically over time until it hits or luffy brings it back to do another attack.\nMy qs was how does the bounce/bend giv it speed,AX
4581,1.49E+18,Hunter stands with Ukraine. https://t.co/sxMHyHyeqB,AX
4582,1.49E+18,Biden crushes US oil industry and Russia profits from it.\nhttps://t.co/iVnhO6iksI,AX
4583,1.49E+18,"@LMplusG @MartiniDude Susan Sarandon is a monster\n\nShe sold many American voters on the Putin-paid snake oil of Jill Stein, votes that were away from Hillary, gave us Trump. Susan Sarandon should have no career or platform left https://t.co/hY62k6kMTW",AX
4584,1.49E+18,Sweden should send weapons to Ukraine. There are plenty of Swedish weapon systems that would be very useful. Ping @SwedishPM,AX
4585,1.49E+18,covid may be an airborne pathogen but it's a vascular disease that also attacks other organs and brain and i really wish public health messaging made that more clear instead of only focusing on initial respiratory symptoms,AX
4586,1.49E+18,"Five years ago, anyone talking about Russia’s threat got mocked, but you may note the impending war with them.",PY
4587,1.49E+18,"Lmao I’m saying, A Rod finna attack tf outta that side man https://t.co/QS1BxGPIo6",AX
4588,1.49E+18,"32 years ago today 300,000 Ukrainians joined hands from Kyiv to Lviv to demand independence. It was the first #UkrainianWave. Today our fellow Europeans in Ukraine face the prospect of further violence and war directed against them. Solidarity from Scotland #StandWithUkraine 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇦 https://t.co/NujlV59TWO",UC
4589,1.49E+18,Are the countries in Europe that are hesitating really going to watch the 2nd largest country in Europe be invaded by Russia and think it can’t happen to them or won’t affect them? #IamUkraine,AX
4590,1.49E+18,"Congress has no problem voting extra funds to prepare for a war with China, or Russia, or god know’s where, but can't agree on aid for American families or climate action - Sanity!",AX
4591,1.49E+18,"Attack on Titan The Final Season Part 2 Opening Theme ""The Rumbling"" by SiM Hits Billboard Charts https://t.co/rdgjASFYaH",AX
4592,1.49E+18,"No, he is handing Ukraine over to cover up his and Hunter's treason activities and hiding their bribes. https://t.co/Wu52cPIL7x",AX
4593,1.49E+18,"Few Western commentators on the Russian Invasion of Ukraine, note the suffering in Ukraine from the planned Holodomor (translation: the Hunger Extermination) of 5-6 million Ukrainians by Stalin &amp; KGB 1932-3.\nhttps://t.co/bw0ZIkxWXv\nThe usual suspects who denied this, excuse Putin https://t.co/2zqWNnMlpc",AX
4594,1.49E+18,BREAKING NEWS\n\nPUTIN PREPARING TO INSTALL PRO-RUSSIAN LEADERSHIP IN UKRAINE ACCORDING TO BRITISH INTELLIGENCE,PY
4595,1.49E+18,@OMasood8842 @MythNix “MJ was a terrible teammate” even though he had multiple players saying he’s not but y’all take pippens attacks as gospel because he wants to get clout for selling a book,AX
4596,1.49E+18,"If we are/were serious about punishing Putin financially for Ukraine (&amp; other atrocities), we’d use our “special relationship” to shut down crown dependency Jersey island as a tax haven, scour every LLC for Kremlin’s criminals, &amp; seize the💰.\n\nAndrew probably has the short list.",AX
4597,1.49E+18,Happy Ukrainian Unity Day! This holiday is a reminder of Ukraine’s long statehood struggle and commemorates the 1919 Unification Act between the Ukrainian People's Republic and the West Ukrainian People's Republic https://t.co/NtzqOAh7t8,AX
